latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-14.3035,143.6519,309.3,2.2,1.4,2019-09-26,1526,Aqua,MODIS,77,6.3,292.7,27.6,N,0
-14.3,143.6323,304.3,2.2,1.4,2019-09-26,1526,Aqua,MODIS,59,6.3,292,17.7,N,0
-17.1,143.3106,301.2,2,1.4,2019-09-26,1527,Aqua,MODIS,11,6.3,291,9.7,N,0
-17.1846,143.353,301.1,2,1.4,2019-09-26,1527,Aqua,MODIS,37,6.3,291,10,N,0
-22.3622,150.5513,318,1.1,1.1,2019-09-26,1528,Aqua,MODIS,96,6.3,291.6,18.1,N,0
-22.4145,150.6147,304.2,1.1,1.1,2019-09-26,1528,Aqua,MODIS,50,6.3,289.9,7,N,0
-22.4657,150.7075,316.2,1.1,1.1,2019-09-26,1528,Aqua,MODIS,75,6.3,290.1,16.6,N,0
-22.4849,150.7049,310.1,1.1,1.1,2019-09-26,1528,Aqua,MODIS,79,6.3,290.5,11.4,N,0
-22.4021,150.5945,305.5,1.1,1.1,2019-09-26,1528,Aqua,MODIS,48,6.3,290,7.8,N,0
-22.3731,150.5602,303.1,1.1,1.1,2019-09-26,1528,Aqua,MODIS,14,6.3,290.3,5.8,N,0
-22.4231,150.6805,318.4,1.1,1.1,2019-09-26,1528,Aqua,MODIS,75,6.3,290.7,18.6,N,0
-22.4217,150.6696,312.1,1.1,1.1,2019-09-26,1528,Aqua,MODIS,67,6.3,290.9,12.7,N,0
-22.4451,150.6993,307.4,1.1,1.1,2019-09-26,1528,Aqua,MODIS,5,6.3,289.2,8.8,N,0
-22.4035,150.6053,300,1.1,1.1,2019-09-26,1528,Aqua,MODIS,3,6.3,289.8,4.4,N,0
-27.6169,148.9997,305.4,1.1,1,2019-09-26,1529,Aqua,MODIS,34,6.3,287.8,8.2,N,0
-27.5186,149.0898,302.1,1.1,1,2019-09-26,1529,Aqua,MODIS,47,6.3,287,7.7,N,0
-27.5982,149.0028,311.4,1.1,1,2019-09-26,1529,Aqua,MODIS,41,6.3,288.5,12.4,N,0
-27.6061,148.9903,303.7,1.1,1,2019-09-26,1529,Aqua,MODIS,9,6.3,288.3,7,N,0
-27.6155,148.9888,303,1.1,1,2019-09-26,1529,Aqua,MODIS,13,6.3,287.8,6.5,N,0
-12.6277,130.7626,336.6,1.7,1.3,2019-09-26,1704,Aqua,MODIS,100,6.3,293.2,77.7,N,0
-12.617,130.7557,304.2,1.7,1.3,2019-09-26,1704,Aqua,MODIS,59,6.3,292.9,9.9,N,0
-12.6258,130.7474,318.9,1.7,1.3,2019-09-26,1704,Aqua,MODIS,98,6.3,293.4,32.6,N,0
-12.8656,130.4717,305.2,1.6,1.2,2019-09-26,1704,Aqua,MODIS,63,6.3,292.7,12.3,N,0
-12.8675,130.4863,304.3,1.6,1.2,2019-09-26,1704,Aqua,MODIS,59,6.3,292.8,11.6,N,0
-13.3516,132.4196,307.3,2.3,1.5,2019-09-26,1704,Aqua,MODIS,71,6.3,294.1,19.5,N,0
-13.3673,132.4388,310.1,2.3,1.5,2019-09-26,1704,Aqua,MODIS,79,6.3,293.6,25.5,N,0
-13.3421,132.2486,303.3,2.2,1.4,2019-09-26,1704,Aqua,MODIS,54,6.3,293.1,13.6,N,0
-13.3634,132.4319,316.4,2.3,1.5,2019-09-26,1704,Aqua,MODIS,93,6.3,294.2,41.7,N,0
-16.4433,124.1401,304.7,1,1,2019-09-26,1705,Aqua,MODIS,48,6.3,294.3,4.4,N,0
-16.4342,124.1416,317.5,1,1,2019-09-26,1705,Aqua,MODIS,95,6.3,295.6,13.7,N,0
-16.4175,124.1538,307.1,1,1,2019-09-26,1705,Aqua,MODIS,41,6.3,296,5.1,N,0
-16.3965,124.1378,312.1,1,1,2019-09-26,1705,Aqua,MODIS,76,6.3,295.5,8.7,N,0
-30.8453,152.1268,310.4,3.8,1.8,2019-09-26,2317,Terra,MODIS,29,6.3,292.6,54.7,D,0
-29.7948,152.4362,313.2,1,1,2019-09-27,0000,Terra,MODIS,39,6.3,296.9,6.7,D,0
-12.5714,141.8062,324.1,1,1,2019-09-27,0050,Terra,MODIS,0,6.3,305.6,8.9,D,0
-12.9389,141.6759,329.9,1,1,2019-09-27,0050,Terra,MODIS,61,6.3,312.7,10.4,D,2
-12.9437,141.6459,353.8,1,1,2019-09-27,0050,Terra,MODIS,96,6.3,311.7,60.2,D,2
-10.8636,142.3963,316.3,1,1,2019-09-27,0050,Terra,MODIS,46,6.3,296.3,7.8,D,0
-12.9481,141.6745,357.2,1,1,2019-09-27,0050,Terra,MODIS,98,6.3,314,65.3,D,0
-12.9495,141.6839,331.6,1,1,2019-09-27,0050,Terra,MODIS,63,6.3,312.7,13.9,D,0
-12.9452,141.6554,334.6,1,1,2019-09-27,0050,Terra,MODIS,72,6.3,309.4,20.7,D,2
-11.7504,142.471,320.2,1,1,2019-09-27,0050,Terra,MODIS,63,6.3,295.1,10.4,D,0
-11.7874,142.7187,319,1,1,2019-09-27,0050,Terra,MODIS,38,6.3,298.6,9.1,D,0
-12.4235,141.8609,324.9,1,1,2019-09-27,0050,Terra,MODIS,72,6.3,304,9.9,D,0
-12.4249,141.8703,353.3,1,1,2019-09-27,0050,Terra,MODIS,97,6.3,306.5,59.1,D,0
-12.434,141.8689,342.4,1,1,2019-09-27,0050,Terra,MODIS,91,6.3,303.4,35.3,D,0
-15.9565,144.5848,323.6,1.1,1.1,2019-09-27,0051,Terra,MODIS,69,6.3,305,13,D,0
-12.5029,135.6464,319.7,2.5,1.5,2019-09-27,0051,Terra,MODIS,45,6.3,302,22.2,D,0
-12.5068,135.6689,321.1,2.5,1.5,2019-09-27,0051,Terra,MODIS,64,6.3,303.3,29.3,D,0
-14.313,143.6893,326.8,1,1,2019-09-27,0051,Terra,MODIS,71,6.3,303.7,13.5,D,0
-14.3144,143.6988,328.7,1,1,2019-09-27,0051,Terra,MODIS,74,6.3,303.4,15.8,D,0
-14.3222,143.688,325.9,1,1,2019-09-27,0051,Terra,MODIS,64,6.3,305.1,12.4,D,0
-14.3235,143.6975,330.4,1,1,2019-09-27,0051,Terra,MODIS,80,6.3,305,18.5,D,0
-14.3249,143.707,321.9,1,1,2019-09-27,0051,Terra,MODIS,59,6.3,302.1,9.6,D,0
-14.8147,141.715,334.2,1,1,2019-09-27,0051,Terra,MODIS,75,6.3,311.9,13.8,D,0
-14.8237,141.7136,347.8,1,1,2019-09-27,0051,Terra,MODIS,92,6.3,314.1,37.4,D,0
-13.3314,132.4149,320.6,4.3,1.9,2019-09-27,0051,Terra,MODIS,44,6.3,300.9,57.7,D,0
-13.3412,132.0722,321.6,4.5,2,2019-09-27,0051,Terra,MODIS,62,6.3,300.2,59.1,D,0
-13.3489,132.1132,354.8,4.5,2,2019-09-27,0051,Terra,MODIS,97,6.3,302,530.5,D,0
-13.3485,132.1057,357.9,4.5,2,2019-09-27,0051,Terra,MODIS,98,6.3,301.9,599.3,D,0
-13.8531,132.8154,321.6,3.9,1.8,2019-09-27,0051,Terra,MODIS,60,6.3,302.2,59.4,D,0
-13.9158,132.8774,322.4,3.8,1.8,2019-09-27,0051,Terra,MODIS,43,6.3,302.6,56.9,D,0
-13.9225,132.9127,320,3.8,1.8,2019-09-27,0051,Terra,MODIS,23,6.3,302,40.5,D,0
-13.955,132.9061,324.4,3.8,1.8,2019-09-27,0051,Terra,MODIS,54,6.3,302.8,60.1,D,0
-15.947,144.5862,358,1.1,1.1,2019-09-27,0051,Terra,MODIS,99,6.3,305.2,85.6,D,0
-15.9484,144.5969,344.1,1.1,1.1,2019-09-27,0051,Terra,MODIS,91,6.3,303.4,49.4,D,0
-15.958,144.5955,334.1,1.1,1.1,2019-09-27,0051,Terra,MODIS,83,6.3,303.8,29.9,D,0
-15.9608,144.5885,328.6,1.1,1.1,2019-09-27,0051,Terra,MODIS,77,6.3,304.8,23.2,D,0
-15.9623,144.5992,319.3,1.1,1.1,2019-09-27,0051,Terra,MODIS,58,6.3,300.8,11.1,D,0
-15.5214,135.1012,323.9,2.4,1.5,2019-09-27,0051,Terra,MODIS,62,6.3,307.2,24.7,D,0
-15.5833,134.8165,328.8,2.5,1.5,2019-09-27,0051,Terra,MODIS,50,6.3,307.3,39.1,D,0
-15.6518,134.8035,324.3,2.5,1.5,2019-09-27,0052,Terra,MODIS,38,6.3,308.1,22.4,D,0
-17.1089,143.31,337.3,1,1,2019-09-27,0052,Terra,MODIS,82,6.3,311.8,22.7,D,0
-17.1103,143.3198,329.5,1,1,2019-09-27,0052,Terra,MODIS,23,6.3,310.9,11,D,0
-16.0948,136.7165,372.5,1.8,1.3,2019-09-27,0052,Terra,MODIS,100,6.3,309.4,252.7,D,0
-16.0977,136.733,339,1.8,1.3,2019-09-27,0052,Terra,MODIS,84,6.3,307.2,56.6,D,0
-17.1314,143.3366,339,1,1,2019-09-27,0052,Terra,MODIS,80,6.3,311.6,24.3,D,0
-17.0997,143.3114,365.3,1,1,2019-09-27,0052,Terra,MODIS,100,6.3,312.6,89.8,D,0
-17.1011,143.3212,347.9,1,1,2019-09-27,0052,Terra,MODIS,92,6.3,311.1,43.3,D,0
-16.1066,136.7144,394.2,1.8,1.3,2019-09-27,0052,Terra,MODIS,100,6.3,310,475.6,D,0
-16.1094,136.7309,333.3,1.8,1.3,2019-09-27,0052,Terra,MODIS,77,6.3,307.7,35.5,D,0
-17.142,143.3451,336.8,1,1,2019-09-27,0052,Terra,MODIS,73,6.3,310.1,21.7,D,0
-16.113,136.7072,347.9,1.8,1.3,2019-09-27,0052,Terra,MODIS,92,6.3,306.3,95.1,D,0
-16.116,136.7237,333.7,1.8,1.3,2019-09-27,0052,Terra,MODIS,78,6.3,307.5,36.9,D,0
-17.1774,143.3439,331.6,1.1,1,2019-09-27,0052,Terra,MODIS,46,6.3,310.2,13.2,D,0
-17.1866,143.3425,330.1,1.1,1,2019-09-27,0052,Terra,MODIS,69,6.3,312,10.9,D,0
-17.188,143.3523,330.6,1.1,1,2019-09-27,0052,Terra,MODIS,44,6.3,311.6,12.2,D,0
-17.1985,143.3607,342.6,1.1,1,2019-09-27,0052,Terra,MODIS,86,6.3,311.3,31.8,D,0
-17.2077,143.3594,334.8,1.1,1,2019-09-27,0052,Terra,MODIS,55,6.3,311,18,D,0
-19.6803,146.9496,327.1,1.8,1.3,2019-09-27,0052,Terra,MODIS,57,6.3,297.3,43,D,0
-17.1075,143.3003,341.9,1,1,2019-09-27,0052,Terra,MODIS,87,6.3,310.2,31.1,D,0
-14.2404,126.5723,322.4,3.2,1.7,2019-09-27,0229,Terra,MODIS,36,6.3,299.5,37.2,D,0
-16.5634,124.8965,324.5,2.6,1.5,2019-09-27,0230,Terra,MODIS,49,6.3,307.6,36.9,D,0
-16.3736,124.131,333.3,2.2,1.5,2019-09-27,0230,Terra,MODIS,74,6.3,304.3,68,D,0
-16.376,124.1522,333.3,2.3,1.5,2019-09-27,0230,Terra,MODIS,68,6.3,303.3,68.9,D,0
-16.3866,124.1288,331.3,2.2,1.5,2019-09-27,0230,Terra,MODIS,66,6.3,306.4,57.3,D,0
-16.376,123.9223,328.8,2.2,1.4,2019-09-27,0230,Terra,MODIS,0,6.3,306.9,41.9,D,0
-16.4414,124.143,325.9,2.3,1.5,2019-09-27,0230,Terra,MODIS,37,6.3,307.2,27.9,D,0
-16.4409,124.158,325.8,2.3,1.5,2019-09-27,0230,Terra,MODIS,27,6.3,306.8,30.4,D,0
-16.4414,123.9273,326.2,2.2,1.4,2019-09-27,0230,Terra,MODIS,46,6.3,309.4,28.5,D,0
-20.9241,118.6238,327.3,1.1,1.1,2019-09-27,0231,Terra,MODIS,61,6.3,314.4,10.1,D,0
-20.9146,118.6252,333.7,1.1,1.1,2019-09-27,0231,Terra,MODIS,77,6.3,312.8,19.6,D,0
-21.7496,119.6552,341.7,1.3,1.1,2019-09-27,0232,Terra,MODIS,87,6.3,312.5,44.6,D,0
-21.7511,119.6677,326.5,1.3,1.1,2019-09-27,0232,Terra,MODIS,60,6.3,312.7,12.8,D,0
-31.0964,116.1393,325.4,1.1,1,2019-09-27,0234,Terra,MODIS,78,6.3,300.5,21.2,D,0
-31.8563,115.901,312.5,1.1,1,2019-09-27,0234,Terra,MODIS,47,6.3,297.3,3.6,D,2
-31.9076,115.8144,314,1.1,1,2019-09-27,0234,Terra,MODIS,30,6.3,296.2,6.5,D,2
-31.3866,115.8126,340.2,1.1,1,2019-09-27,0234,Terra,MODIS,90,6.3,302.3,42.5,D,0
-31.3851,115.8012,323.2,1.1,1,2019-09-27,0234,Terra,MODIS,77,6.3,298.6,16.5,D,0
-32.0598,115.7992,310.2,1.1,1,2019-09-27,0235,Terra,MODIS,52,6.3,295.6,4.1,D,2
-32.1575,116.1072,325,1.1,1.1,2019-09-27,0235,Terra,MODIS,76,6.3,294.2,25,D,0
-32.1591,116.1195,314.4,1.1,1.1,2019-09-27,0235,Terra,MODIS,51,6.3,294.4,13.1,D,0
-32.8577,116.424,316.6,1.2,1.1,2019-09-27,0235,Terra,MODIS,69,6.3,293.2,14.5,D,0
-32.8598,116.43,313,1.2,1.1,2019-09-27,0235,Terra,MODIS,54,6.3,293.3,12.2,D,0
-33.7244,142.9736,337.5,4.7,2,2019-09-27,0334,Aqua,MODIS,88,6.3,304.4,277,D,0
-33.7273,142.9706,333.9,4.7,2,2019-09-27,0334,Aqua,MODIS,86,6.3,304.1,226.2,D,0
-30.0267,152.4789,331.7,1.1,1,2019-09-27,0335,Aqua,MODIS,80,6.3,294,29.9,D,0
-30.0219,152.4849,319,1.1,1,2019-09-27,0335,Aqua,MODIS,69,6.3,292.4,15.7,D,0
-30.8578,152.1479,334.9,1.2,1.1,2019-09-27,0335,Aqua,MODIS,80,6.3,302.1,34.2,D,0
-30.8593,152.1362,333.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,64,6.3,303.6,28.3,D,0
-30.8623,152.1112,329.1,1.2,1.1,2019-09-27,0335,Aqua,MODIS,47,6.3,305.8,21.3,D,0
-30.8481,152.1463,324.3,1.2,1.1,2019-09-27,0335,Aqua,MODIS,39,6.3,303.6,18,D,0
-30.8495,152.135,331.7,1.2,1.1,2019-09-27,0335,Aqua,MODIS,50,6.3,304.3,26,D,0
-30.8541,152.0974,332.5,1.2,1.1,2019-09-27,0335,Aqua,MODIS,85,6.3,304.5,27.2,D,0
-30.8413,152.1215,343.3,1.2,1.1,2019-09-27,0335,Aqua,MODIS,92,6.3,306,47.3,D,0
-30.8427,152.1096,346.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,93,6.3,306.6,53.9,D,0
-30.8443,152.0969,350.4,1.2,1.1,2019-09-27,0335,Aqua,MODIS,96,6.3,307.3,64.7,D,0
-30.8459,152.0835,332,1.2,1.1,2019-09-27,0335,Aqua,MODIS,62,6.3,307.3,26.6,D,0
-30.8331,152.1076,343.9,1.2,1.1,2019-09-27,0335,Aqua,MODIS,92,6.3,303.1,48.8,D,0
-30.8345,152.0956,332,1.2,1.1,2019-09-27,0335,Aqua,MODIS,61,6.3,301.9,26.1,D,0
-30.8205,152.1297,355.7,1.2,1.1,2019-09-27,0335,Aqua,MODIS,98,6.3,306.6,80.3,D,0
-30.8218,152.1185,369.4,1.2,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,309.8,127.6,D,0
-30.8233,152.1066,343.5,1.2,1.1,2019-09-27,0335,Aqua,MODIS,92,6.3,303.9,48.5,D,0
-30.8247,152.0945,341.5,1.2,1.1,2019-09-27,0335,Aqua,MODIS,91,6.3,303.1,46.4,D,0
-30.8094,152.1398,340,1.2,1.1,2019-09-27,0335,Aqua,MODIS,78,6.3,303.8,40.5,D,0
-30.8108,152.128,339.1,1.2,1.1,2019-09-27,0335,Aqua,MODIS,84,6.3,303.8,36.3,D,0
-30.8122,152.1163,358.3,1.2,1.1,2019-09-27,0335,Aqua,MODIS,99,6.3,307.2,86.8,D,0
-30.8136,152.1046,329.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,38,6.3,303.5,22.7,D,0
-30.7873,152.143,341.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,50,6.3,304.3,42.9,D,0
-29.7517,152.5641,334.8,1.1,1,2019-09-27,0335,Aqua,MODIS,87,6.3,300.2,32.6,D,0
-29.8203,152.2496,321.1,1.1,1.1,2019-09-27,0335,Aqua,MODIS,56,6.3,301.6,14.2,D,0
-29.8058,152.3654,318.6,1.1,1,2019-09-27,0335,Aqua,MODIS,59,6.3,299.1,13.4,D,0
-29.8298,152.2514,330.8,1.1,1.1,2019-09-27,0335,Aqua,MODIS,83,6.3,301.8,27.1,D,0
-29.8285,152.2623,319.6,1.1,1.1,2019-09-27,0335,Aqua,MODIS,36,6.3,303.7,11.6,D,0
-29.8167,152.3554,314.1,1.1,1.1,2019-09-27,0335,Aqua,MODIS,60,6.3,298.2,8.2,D,0
-29.8153,152.3669,325.9,1.1,1,2019-09-27,0335,Aqua,MODIS,81,6.3,298.9,21.6,D,0
-29.8109,152.4012,314.1,1.1,1,2019-09-27,0335,Aqua,MODIS,51,6.3,297.6,9.4,D,0
-29.8606,152.1616,334.3,1.1,1.1,2019-09-27,0335,Aqua,MODIS,66,6.3,296.7,32.3,D,0
-29.8576,152.1857,369.1,1.1,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,303.2,126.5,D,0
-29.8561,152.1977,354.8,1.1,1.1,2019-09-27,0335,Aqua,MODIS,97,6.3,294.7,78.4,D,0
-29.873,152.1407,327.4,1.1,1.1,2019-09-27,0335,Aqua,MODIS,68,6.3,295.7,25.5,D,0
-29.8671,152.1875,382,1.1,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,301.3,182.8,D,0
-29.8657,152.1986,360.6,1.1,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,293.2,96.2,D,0
-29.8643,152.2097,313.7,1.1,1.1,2019-09-27,0335,Aqua,MODIS,49,6.3,290.8,9.3,D,0
-29.8628,152.2216,314,1.1,1.1,2019-09-27,0335,Aqua,MODIS,9,6.3,293,8.6,D,0
-29.86,152.2442,323.3,1.1,1.1,2019-09-27,0335,Aqua,MODIS,24,6.3,297.8,16.1,D,0
-29.8585,152.2554,319.5,1.1,1.1,2019-09-27,0335,Aqua,MODIS,45,6.3,298.8,11.6,D,0
-29.8797,152.1651,322.7,1.1,1.1,2019-09-27,0335,Aqua,MODIS,19,6.3,289.1,15.3,D,0
-29.8739,152.2112,328.9,1.1,1.1,2019-09-27,0335,Aqua,MODIS,65,6.3,296.7,25.5,D,0
-29.8695,152.2455,333,1.1,1.1,2019-09-27,0335,Aqua,MODIS,40,6.3,297.9,28,D,0
-29.8934,152.078,331.8,1.1,1.1,2019-09-27,0335,Aqua,MODIS,58,6.3,287.7,33.2,D,0
-29.9044,152.0677,350.2,1.1,1.1,2019-09-27,0335,Aqua,MODIS,95,6.3,291.5,68.7,D,0
-29.8788,152.2761,328.5,1.1,1.1,2019-09-27,0335,Aqua,MODIS,39,6.3,295.8,22.7,D,0
-29.9156,152.0571,339.7,1.1,1.1,2019-09-27,0335,Aqua,MODIS,90,6.3,295.1,46,D,0
-29.9958,152.3865,332,1.1,1.1,2019-09-27,0335,Aqua,MODIS,85,6.3,294.3,33.3,D,0
-30.0222,152.3313,332.8,1.1,1.1,2019-09-27,0335,Aqua,MODIS,86,6.3,296,33.4,D,0
-30.0333,152.3204,339.9,1.1,1.1,2019-09-27,0335,Aqua,MODIS,90,6.3,302.9,44.4,D,0
-30.0318,152.3325,339.9,1.1,1.1,2019-09-27,0335,Aqua,MODIS,90,6.3,298.3,44.8,D,0
-30.017,152.4483,320.8,1.1,1,2019-09-27,0335,Aqua,MODIS,51,6.3,296.6,17.6,D,0
-30.0428,152.3224,326.1,1.1,1.1,2019-09-27,0335,Aqua,MODIS,55,6.3,303.7,21.3,D,0
-30.0235,152.4729,326.7,1.1,1,2019-09-27,0335,Aqua,MODIS,67,6.3,294.9,24,D,0
-30.7887,152.1318,358.5,1.2,1.1,2019-09-27,0335,Aqua,MODIS,98,6.3,308.7,87.6,D,0
-30.7777,152.1413,348.8,1.2,1.1,2019-09-27,0335,Aqua,MODIS,73,6.3,305.5,59.7,D,0
-30.7791,152.1293,349.1,1.2,1.1,2019-09-27,0335,Aqua,MODIS,81,6.3,306,57.6,D,0
-30.7723,152.1043,340.4,1.2,1.1,2019-09-27,0335,Aqua,MODIS,30,6.3,304,40.8,D,0
-30.7597,152.1268,342.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,60,6.3,300.9,48.2,D,0
-30.764,152.0917,340.2,1.2,1.1,2019-09-27,0335,Aqua,MODIS,67,6.3,301.9,44.1,D,0
-30.7514,152.1138,323.8,1.2,1.1,2019-09-27,0335,Aqua,MODIS,25,6.3,296.9,20.4,D,0
-30.746,152.0764,345.7,1.2,1.1,2019-09-27,0335,Aqua,MODIS,93,6.3,297.6,60.6,D,0
-30.7475,152.0647,391.3,1.2,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,305.6,249.8,D,0
-30.7363,152.0748,326.1,1.2,1.1,2019-09-27,0335,Aqua,MODIS,81,6.3,296.5,24,D,0
-30.7377,152.0631,376.8,1.2,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,303.8,169.1,D,0
-30.7251,152.0858,311.8,1.2,1.1,2019-09-27,0335,Aqua,MODIS,43,6.3,295.1,9.7,D,0
-30.7266,152.0736,325.4,1.2,1.1,2019-09-27,0335,Aqua,MODIS,80,6.3,298.4,24.1,D,0
-30.4953,152.2018,389.5,1.1,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,306.3,233.2,D,0
-30.4968,152.1898,367.1,1.1,1.1,2019-09-27,0335,Aqua,MODIS,100,6.3,307.2,124.4,D,0
-30.042,152.4345,316.4,1.1,1,2019-09-27,0335,Aqua,MODIS,70,6.3,298.5,11.6,D,0
-27.6103,148.9967,379.1,1.6,1.2,2019-09-27,0336,Aqua,MODIS,100,6.3,310,270.1,D,0
-27.6118,148.9874,368.2,1.6,1.2,2019-09-27,0336,Aqua,MODIS,100,6.3,305.2,193.6,D,0
-27.6101,149.0034,380.7,1.6,1.2,2019-09-27,0336,Aqua,MODIS,100,6.3,303.9,281.7,D,0
-27.623,148.989,362.9,1.6,1.2,2019-09-27,0336,Aqua,MODIS,100,6.3,307.5,163.3,D,0
-27.6213,149.005,340.6,1.6,1.2,2019-09-27,0336,Aqua,MODIS,90,6.3,302.6,64.2,D,0
-22.3989,150.5684,332.1,1.1,1.1,2019-09-27,0337,Aqua,MODIS,61,6.3,298,27.5,D,0
-22.4244,150.6709,344.8,1.1,1.1,2019-09-27,0337,Aqua,MODIS,69,6.3,302.2,53.1,D,0
-22.4338,150.6724,337.9,1.1,1.1,2019-09-27,0337,Aqua,MODIS,75,6.3,305.1,37.4,D,0
-22.4324,150.6832,346.9,1.1,1,2019-09-27,0337,Aqua,MODIS,80,6.3,302.4,54.9,D,0
-22.4405,150.6955,341.7,1.1,1,2019-09-27,0337,Aqua,MODIS,59,6.3,300.1,42.7,D,0
-22.4732,150.707,339.2,1.1,1,2019-09-27,0337,Aqua,MODIS,63,6.3,297.7,39.2,D,0
-22.4594,150.6984,334.7,1.1,1,2019-09-27,0337,Aqua,MODIS,55,6.3,298.4,30.6,D,0
-22.3689,150.5466,332.3,1.1,1.1,2019-09-27,0337,Aqua,MODIS,0,6.3,301.4,28.5,D,0
-22.3674,150.5577,328.7,1.1,1.1,2019-09-27,0337,Aqua,MODIS,73,6.3,299.5,24.1,D,0
-22.396,150.562,326.3,1.1,1.1,2019-09-27,0337,Aqua,MODIS,56,6.3,297.7,20.7,D,0
-22.3945,150.5735,318.4,1.1,1.1,2019-09-27,0337,Aqua,MODIS,29,6.3,297.5,11.7,D,0
-17.1167,143.3094,330.4,2.9,1.6,2019-09-27,0339,Aqua,MODIS,69,6.3,304.5,62.9,D,0
-17.1433,143.3404,327.6,2.9,1.6,2019-09-27,0339,Aqua,MODIS,61,6.3,304.7,50.9,D,0
-17.2021,143.3472,331.8,2.9,1.6,2019-09-27,0339,Aqua,MODIS,67,6.3,306.4,69.7,D,0
-17.2022,143.3517,333.7,2.9,1.6,2019-09-27,0339,Aqua,MODIS,71,6.3,306.3,80.1,D,0
-17.1314,143.3112,328.6,2.9,1.6,2019-09-27,0339,Aqua,MODIS,58,6.3,305.5,50,D,0
-17.1286,143.3387,338.9,2.9,1.6,2019-09-27,0339,Aqua,MODIS,87,6.3,303.8,124.6,D,0
-15.9279,144.5553,321.8,2.3,1.5,2019-09-27,0339,Aqua,MODIS,60,6.3,298.3,36.6,D,0
-15.9493,144.586,329.5,2.3,1.5,2019-09-27,0339,Aqua,MODIS,78,6.3,300.9,61.9,D,0
-15.9623,144.5879,322,2.3,1.5,2019-09-27,0339,Aqua,MODIS,58,6.3,301,36.4,D,0
-17.1011,143.3006,333.9,2.9,1.6,2019-09-27,0339,Aqua,MODIS,82,6.3,304.9,94.8,D,0
-17.1188,143.2746,329.8,2.9,1.6,2019-09-27,0339,Aqua,MODIS,68,6.3,306.1,58.9,D,0
-17.1159,143.3022,331.4,2.9,1.6,2019-09-27,0339,Aqua,MODIS,78,6.3,305.1,72.6,D,0
-17.1129,143.3297,324.1,2.9,1.6,2019-09-27,0339,Aqua,MODIS,42,6.3,302.8,35,D,0
-17.1276,143.3314,340.9,2.9,1.6,2019-09-27,0339,Aqua,MODIS,88,6.3,303.8,139.1,D,0
-17.1423,143.333,328.9,2.9,1.6,2019-09-27,0339,Aqua,MODIS,58,6.3,305,54.9,D,0
-17.1194,143.2818,331.2,2.9,1.6,2019-09-27,0339,Aqua,MODIS,79,6.3,306.1,61.8,D,0
-14.7323,142.224,324.2,3.3,1.7,2019-09-27,0340,Aqua,MODIS,64,6.3,305.9,42.1,D,0
-14.7319,142.2,322.2,3.3,1.7,2019-09-27,0340,Aqua,MODIS,55,6.3,305.4,28.8,D,0
-12.1211,141.8435,315.8,3.2,1.7,2019-09-27,0340,Aqua,MODIS,43,6.3,294.8,45.5,D,0
-14.3057,143.5651,331.5,2.5,1.5,2019-09-27,0340,Aqua,MODIS,82,6.3,300.9,85,D,0
-14.2972,143.5691,327.8,2.5,1.5,2019-09-27,0340,Aqua,MODIS,78,6.3,299.9,66.4,D,0
-14.3111,143.5707,317.2,2.5,1.5,2019-09-27,0340,Aqua,MODIS,23,6.3,301.1,22.6,D,0
-14.3255,143.6902,319,2.5,1.5,2019-09-27,0340,Aqua,MODIS,48,6.3,300.8,30.3,D,0
-33.7235,142.9958,324.5,4,1.9,2019-09-27,0512,Aqua,MODIS,78,6.3,302.1,101,D,0
-33.7216,142.9901,327.2,4,1.9,2019-09-27,0512,Aqua,MODIS,80,6.3,302.4,124.4,D,0
-25.0505,128.2625,338.8,1,1,2019-09-27,0515,Aqua,MODIS,79,6.3,318.9,19.1,D,0
-25.0491,128.2724,331.3,1,1,2019-09-27,0515,Aqua,MODIS,57,6.3,317.6,8.2,D,0
-22.9129,122.1989,350.6,1.9,1.3,2019-09-27,0516,Aqua,MODIS,93,6.3,319.8,102.9,D,0
-22.9148,122.1804,331.4,1.9,1.3,2019-09-27,0516,Aqua,MODIS,64,6.3,317.5,19.8,D,0
-16.5687,124.9127,336.5,1.1,1,2019-09-27,0518,Aqua,MODIS,74,6.3,313.6,20.2,D,0
-16.6343,124.8979,335.2,1.1,1,2019-09-27,0518,Aqua,MODIS,71,6.3,315.8,19.2,D,0
-15.5791,134.7893,337.1,2.9,1.6,2019-09-27,0518,Aqua,MODIS,68,6.3,307.8,113.3,D,0
-15.5741,134.8163,342.4,2.9,1.6,2019-09-27,0518,Aqua,MODIS,81,6.3,306.7,155,D,0
